Characteristic clinical signs and blood parameters in cats with Feline Infectious Peritonitis,https://kasetsartjournal.ku.ac.th/abstractShow.aspx?param=YXJ0aWNsZUlEPTYyOTd8bWVkaWFJRD02NTYy
Feline coronavirus quantitative reverse transcriptase polymerase chain reaction on effusion samples in cats with and without feline infectious peritonitis,https://journals.sagepub.com/doi/10.1177/1098612X15606957
Phylogenetic Analysis of Feline Coronavirus Strains in an Epizootic Outbreak of Feline Infectious Peritonitis,https://academic.oup.com/jvim/article/27/3/445/8451911?login=false
Early death after feline infectious peritonitis virus challenge due to recombinant vaccinia virus immunization,https://journals.asm.org/doi/10.1128/jvi.64.3.1407-1409.1990
Rapid Resolution of Non-Effusive Feline Infectious Peritonitis Uveitis with an Oral Adenosine Nucleoside Analogue and Feline Interferon Omega,https://www.mdpi.com/1999-4915/12/11/1216
Genetic diversity and correlation with feline infectious peritonitis of feline coronavirus type I and II: A 5-year study in Taiwan,https://www.sciencedirect.com/science/article/pii/S037811350800535X?via%3Dihub
 Clinical and Molecular Relationships between COVID-19 and Feline Infectious Peritonitis (FIP) ,https://www.mdpi.com/1999-4915/14/3/481
Feline Infectious Peritonitis: Immunohistochemical Features of Ocular Inflammation and the Distribution of Viral Antigens in Structures of the Eye,https://journals.sagepub.com/doi/10.1177/0300985817728557
 Efficacy of GS-441524 for Feline Infectious Peritonitis: A Systematic Review (2018–2024) ,https://www.mdpi.com/2076-0817/14/7/717
Antigenic relationship of the feline infectious peritonitis virus to coronaviruses of other species,https://link.springer.com/article/10.1007/BF01315534
Diagnostic Methods for Feline Coronavirus: A Review,https://onlinelibrary.wiley.com/doi/10.4061/2010/809480
Feline infectious peritonitis virus-associated rhinitis in a cat,https://journals.sagepub.com/doi/10.1177/2055116920930582
Development of feline infectious peritonitis diagnosis system by using CatBoost algorithm,https://www.sciencedirect.com/science/article/abs/pii/S1476927124002159?via%3Dihub
Laboratory Changes Consistent with Feline Infectious Peritonitis in Cats from Multicat Environments,https://onlinelibrary.wiley.com/doi/10.1046/j.1439-0442.2002.00494.x
 Feline Coronavirus Antivirals: A Review ,https://www.mdpi.com/2076-0817/10/9/1150
Clinical and Immunological Characteristics of Cats Affected by Feline Infectious Peritonitis,https://actavet.vfu.cz/69/1/0051/
" Concordance between Histology, Immunohistochemistry, and RT-PCR in the Diagnosis of Feline Infectious Peritonitis ",https://www.mdpi.com/2076-0817/9/10/852
Clinicopathologic Features of a Systemic Coronavirus-Associated Disease Resembling Feline Infectious Peritonitis in the Domestic Ferret (Mustela putorius),https://journals.sagepub.com/doi/10.1354/vp.45-2-236
Genetic determinants of pathogenesis by feline infectious peritonitis virus,https://www.sciencedirect.com/science/article/pii/S0165242711002182?via%3Dihub
Extraperitoneal Lesions in Feline Infectious Peritonitis,https://journals.sagepub.com/doi/10.1177/030098587200900204
Placebo-controlled evaluation of a modified life virus vaccine against feline infectious peritonitis: safety and efficacy under field conditions,https://www.sciencedirect.com/science/article/pii/S0264410X97000066?via%3Dihub
SCIENTIFIC INFORMATION DOCUMENT Feline infectious peritonitis,https://onlinelibrary.wiley.com/doi/10.1111/j.1748-5827.1998.tb03691.x
Some aspects of humoral and cellular immunity in naturally occuring feline infectious peritonitis,https://www.sciencedirect.com/science/article/pii/S016524279800155X?via%3Dihub
Discrepancies between feline coronavirus antibody and nucleic acid detection in effusions of cats with suspected feline infectious peritonitis,https://www.sciencedirect.com/science/article/pii/S0034528817306495?via%3Dihub
Retrospective analysis of seizures associated with feline infectious peritonitis in cats,https://journals.sagepub.com/doi/10.1016/j.jfms.2007.06.004
Mutations of 3c and spike protein genes correlate with the occurrence of feline infectious peritonitis,https://www.sciencedirect.com/science/article/pii/S0378113514003551?via%3Dihub
